Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
22,Domantas Sabonis,2019-12-09,23-220,IND,,LAC,L 99-110,*,36,7,18,.389,7,16,.438,0,2,.000,4,6,.667,.436,4,18,22,4,1,1,1,2,18,18.3,6.9,14,C-F,sabondo01
23,Domantas Sabonis,2019-12-11,23-222,IND,,BOS,W 122-117,*,35,5,11,.455,5,11,.455,0,0,,5,6,.833,.550,2,12,14,8,2,0,2,4,15,17.9,5.6,21,C-F,sabondo01
24,Domantas Sabonis,2019-12-13,23-224,IND,@,ATL,W 110-100,*,32,6,11,.545,6,11,.545,0,0,,0,0,,.545,1,13,14,2,1,0,6,4,12,6.1,-6.7,7,C-F,sabondo01
25,Domantas Sabonis,2019-12-15,23-226,IND,,CHO,W 107-85,*,34,5,10,.500,5,10,.500,0,0,,2,2,1.000,.551,2,10,12,4,0,0,0,5,12,12.2,0.5,15,C-F,sabondo01
26,Domantas Sabonis,2019-12-17,23-228,IND,,LAL,W 105-102,*,35,10,15,.667,9,13,.692,1,2,.500,5,8,.625,.702,4,6,10,4,0,0,2,5,26,21.7,7.5,13,C-F,sabondo01
27,Domantas Sabonis,2019-12-20,23-231,IND,,SAC,W 119-105,*,33,6,13,.462,6,13,.462,0,0,,3,6,.500,.480,3,6,9,6,0,2,3,3,15,12.4,-3.5,24,C-F,sabondo01
28,Domantas Sabonis,2019-12-22,23-233,IND,@,MIL,L 89-117,*,31,8,16,.500,6,14,.429,2,2,1.000,1,1,1.000,.578,2,16,18,5,2,2,1,1,19,22.7,16.5,-16,C-F,sabondo01
29,Domantas Sabonis,2019-12-23,23-234,IND,,TOR,W 120-115 (OT),*,41,5,14,.357,5,14,.357,0,0,,2,7,.286,.351,5,12,17,3,0,1,3,4,12,7.5,-11.0,6,C-F,sabondo01
30,Domantas Sabonis,2019-12-27,23-238,IND,@,MIA,L 112-113,*,31,4,11,.364,4,11,.364,0,0,,0,0,,.364,1,6,7,4,2,0,0,0,8,9.2,-2.7,-5,C-F,sabondo01
31,Domantas Sabonis,2019-12-28,23-239,IND,@,NOP,L 98-120,*,31,5,10,.500,4,7,.571,1,3,.333,4,5,.800,.615,4,12,16,4,1,0,4,3,15,14.6,4.1,-9,C-F,sabondo01
