Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
50,Aaron Gordon,2022-02-11,26-148,DEN,@,BOS,L 102-108,*,34,8,15,.533,8,10,.800,0,5,.000,1,2,.500,.535,1,5,6,2,3,0,2,3,17,12.7,2.5,-6,F,gordoaa01
51,Aaron Gordon,2022-02-12,26-149,DEN,@,TOR,W 110-109,*,32,4,9,.444,2,6,.333,2,3,.667,3,3,1.000,.630,1,5,6,2,0,0,1,2,13,10.1,-0.7,3,F,gordoaa01
52,Aaron Gordon,2022-02-14,26-151,DEN,,ORL,W 121-111,*,32,4,6,.667,2,3,.667,2,3,.667,0,0,,.833,1,5,6,3,1,0,5,2,10,6.9,-1.6,10,F,gordoaa01
53,Aaron Gordon,2022-02-16,26-153,DEN,@,GSW,W 117-116,*,30,5,14,.357,5,11,.455,0,3,.000,0,0,,.357,3,7,10,5,0,1,1,2,10,8.8,-2.1,2,F,gordoaa01
54,Aaron Gordon,2022-02-24,26-161,DEN,@,SAC,W 128-110,*,32,6,10,.600,6,9,.667,0,1,.000,0,0,,.600,0,6,6,3,3,0,3,3,12,10.1,-2.2,18,F,gordoaa01
55,Aaron Gordon,2022-02-26,26-163,DEN,,SAC,W 115-110,*,32,8,12,.667,5,7,.714,3,5,.600,4,4,1.000,.836,0,9,9,0,0,0,1,5,23,17.5,3.5,-5,F,gordoaa01
56,Aaron Gordon,2022-02-27,26-164,DEN,@,POR,W 124-92,*,23,6,12,.500,5,9,.556,1,3,.333,1,2,.500,.543,1,1,2,1,0,0,1,0,14,8.3,-4.6,7,F,gordoaa01
57,Aaron Gordon,2022-03-02,26-167,DEN,,OKC,L 107-119,*,28,4,12,.333,3,5,.600,1,7,.143,0,0,,.375,0,3,3,0,1,0,2,2,9,1.3,-13.9,-27,F,gordoaa01
58,Aaron Gordon,2022-03-04,26-169,DEN,,HOU,W 116-101,*,29,5,9,.556,5,8,.625,0,1,.000,2,4,.500,.558,2,1,3,3,0,0,0,1,12,10.3,-2.0,8,F,gordoaa01
59,Aaron Gordon,2022-03-06,26-171,DEN,,NOP,W 138-130 (OT),*,43,9,17,.529,9,12,.750,0,5,.000,10,15,.667,.593,3,5,8,2,1,2,3,5,28,20.1,-3.1,10,F,gordoaa01
60,Aaron Gordon,2022-03-07,26-172,DEN,,GSW,W 131-124,*,28,2,4,.500,2,3,.667,0,1,.000,4,5,.800,.645,0,0,0,5,0,1,1,4,8,7.2,-4.5,12,F,gordoaa01
61,Aaron Gordon,2022-03-09,26-174,DEN,@,SAC,W 106-100,*,34,4,10,.400,4,5,.800,0,5,.000,3,3,1.000,.486,3,2,5,3,0,1,3,0,11,8.1,-4.7,3,F,gordoaa01
62,Aaron Gordon,2022-03-10,26-175,DEN,,GSW,L 102-113,*,32,2,11,.182,1,8,.125,1,3,.333,5,6,.833,.367,2,9,11,1,0,1,1,2,10,6.4,-7.2,-12,F,gordoaa01
63,Aaron Gordon,2022-03-14,26-179,DEN,@,PHI,W 114-110,*,20,3,6,.500,2,3,.667,1,3,.333,0,0,,.583,1,2,3,2,0,1,1,1,7,6.0,0.0,-13,F,gordoaa01
64,Aaron Gordon,2022-03-16,26-181,DEN,@,WAS,W 127-109,*,22,6,13,.462,5,11,.455,1,2,.500,1,1,1.000,.521,1,1,2,0,0,1,0,2,14,8.2,-6.3,13,F,gordoaa01
65,Aaron Gordon,2022-03-18,26-183,DEN,@,CLE,L 116-119 (OT),*,35,9,15,.600,9,11,.818,0,4,.000,2,5,.400,.581,1,7,8,5,0,1,7,6,20,9.5,-7.4,-16,F,gordoaa01
66,Aaron Gordon,2022-03-20,26-185,DEN,,BOS,L 104-124,*,22,3,5,.600,2,4,.500,1,1,1.000,6,7,.857,.804,3,1,4,0,0,0,2,4,13,9.1,-2.0,-18,F,gordoaa01
67,Aaron Gordon,2022-03-22,26-187,DEN,,LAC,W 127-115,*,30,5,13,.385,4,10,.400,1,3,.333,5,5,1.000,.526,3,4,7,6,0,1,0,2,16,16.3,1.9,20,F,gordoaa01
68,Aaron Gordon,2022-03-24,26-189,DEN,,PHO,L 130-140,*,33,10,16,.625,10,15,.667,0,1,.000,1,1,1.000,.639,3,3,6,0,0,0,2,2,21,14.0,-7.2,-11,F,gordoaa01
69,Aaron Gordon,2022-03-26,26-191,DEN,,OKC,W 113-107,*,35,8,17,.471,6,14,.429,2,3,.667,2,2,1.000,.559,2,7,9,1,0,1,1,2,20,14.4,-3.6,24,F,gordoaa01
70,Aaron Gordon,2022-03-28,26-193,DEN,@,CHO,W 113-109,*,33,9,16,.563,8,13,.615,1,3,.333,2,4,.500,.591,5,2,7,3,2,1,0,0,21,21.5,9.1,20,F,gordoaa01
71,Aaron Gordon,2022-03-30,26-195,DEN,@,IND,W 125-118,*,36,4,7,.571,2,3,.667,2,4,.500,0,0,,.714,0,8,8,4,0,1,2,3,10,9.4,-1.2,11,F,gordoaa01
72,Aaron Gordon,2022-04-01,26-197,DEN,,MIN,L 130-136,*,38,9,11,.818,5,5,1.000,4,6,.667,2,2,1.000,1.010,0,5,5,3,0,0,2,1,24,21.1,6.6,9,F,gordoaa01
73,Aaron Gordon,2022-04-03,26-199,DEN,@,LAL,W 129-118,*,37,9,14,.643,6,9,.667,3,5,.600,3,4,.750,.761,2,6,8,3,0,1,0,0,24,23.4,4.9,14,F,gordoaa01
74,Aaron Gordon,2022-04-05,26-201,DEN,,SAS,L 97-116,*,35,8,16,.500,8,13,.615,0,3,.000,2,4,.500,.507,2,11,13,2,1,2,2,1,18,15.3,2.5,-14,F,gordoaa01
75,Aaron Gordon,2022-04-07,26-203,DEN,,MEM,W 122-109,*,34,7,11,.636,4,6,.667,3,5,.600,5,5,1.000,.833,1,4,5,2,0,0,5,3,22,14.2,0.4,17,F,gordoaa01
1,Kentavious Caldwell-Pope,2022-10-19,29-243,DEN,@,UTA,L 102-123,*,35,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,.258,0,4,4,6,2,1,1,2,2,6.2,0.0,3,G,caldwke01
2,Kentavious Caldwell-Pope,2022-10-21,29-245,DEN,@,GSW,W 128-123,*,33,7,14,.500,4,8,.500,3,6,.500,0,0,,.607,2,2,4,1,2,0,2,3,17,11.5,-1.5,-10,G,caldwke01
3,Kentavious Caldwell-Pope,2022-10-22,29-246,DEN,,OKC,W 122-117,*,32,7,13,.538,1,3,.333,6,10,.600,1,1,1.000,.781,0,5,5,2,0,0,2,5,21,13.6,2.2,16,G,caldwke01
4,Kentavious Caldwell-Pope,2022-10-24,29-248,DEN,@,POR,L 110-135,*,30,2,6,.333,1,3,.333,1,3,.333,1,1,1.000,.466,1,1,2,5,1,0,1,2,6,6.3,-4.3,-15,G,caldwke01
5,Kentavious Caldwell-Pope,2022-10-26,29-250,DEN,,LAL,W 110-99,*,25,4,7,.571,1,2,.500,3,5,.600,2,2,1.000,.825,0,4,4,1,1,0,0,1,13,12.2,5.8,12,G,caldwke01
6,Kentavious Caldwell-Pope,2022-10-30,29-254,DEN,@,LAL,L 110-121,*,33,3,8,.375,0,4,.000,3,4,.750,0,0,,.563,0,5,5,5,1,2,1,1,9,10.6,3.6,5,G,caldwke01
7,Kentavious Caldwell-Pope,2022-11-03,29-258,DEN,@,OKC,W 122-110,*,35,4,9,.444,1,3,.333,3,6,.500,0,0,,.611,0,3,3,1,0,1,0,2,11,7.8,-1.6,14,G,caldwke01
8,Kentavious Caldwell-Pope,2022-11-05,29-260,DEN,,SAS,W 126-101,*,27,5,6,.833,3,3,1.000,2,3,.667,0,3,.000,.820,0,1,1,3,4,0,2,3,12,11.8,6.6,16,G,caldwke01
