Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
21,Mikal Bridges,2019-12-05,23-097,PHO,@,NOP,W 139-132 (OT),,22,5,6,.833,4,5,.800,1,1,1.000,0,0,,.917,0,1,1,0,1,0,3,2,11,6.3,-3.1,-2,F-G,bridgmi01
22,Mikal Bridges,2019-12-07,23-099,PHO,@,HOU,L 109-115,,20,5,5,1.000,4,4,1.000,1,1,1.000,3,4,.750,1.036,0,5,5,1,1,0,3,2,14,11.5,8.4,1,F-G,bridgmi01
23,Mikal Bridges,2019-12-09,23-101,PHO,,MIN,W 125-109,,32,3,7,.429,2,5,.400,1,2,.500,2,2,1.000,.571,4,4,8,4,3,2,2,3,9,13.3,6.3,11,F-G,bridgmi01
24,Mikal Bridges,2019-12-11,23-103,PHO,,MEM,L 108-115,,21,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,.521,0,3,3,0,0,0,1,1,3,1.1,-8.8,-10,F-G,bridgmi01
25,Mikal Bridges,2019-12-14,23-106,PHO,,SAS,L 119-121 (OT),*,32,1,3,.333,1,2,.500,0,1,.000,3,4,.750,.525,1,9,10,4,2,0,1,3,5,8.9,0.6,-1,F-G,bridgmi01
26,Mikal Bridges,2019-12-16,23-108,PHO,,POR,L 110-111,*,31,2,7,.286,2,5,.400,0,2,.000,4,4,1.000,.457,3,7,10,3,2,1,0,2,8,12.1,2.6,6,F-G,bridgmi01
27,Mikal Bridges,2019-12-17,23-109,PHO,@,LAC,L 99-120,*,26,1,3,.333,0,0,,1,3,.333,2,2,1.000,.644,0,2,2,3,1,1,3,1,5,4.3,-2.9,-7,F-G,bridgmi01
28,Mikal Bridges,2019-12-20,23-112,PHO,@,OKC,L 108-126,,17,1,4,.250,1,3,.333,0,1,.000,0,0,,.250,1,1,2,0,0,1,1,2,2,-0.5,-13.8,4,F-G,bridgmi01
29,Mikal Bridges,2019-12-21,23-113,PHO,,HOU,L 125-139,,12,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,3,3,1,1,0,0,3,2,3.1,-0.6,-7,F-G,bridgmi01
30,Mikal Bridges,2019-12-23,23-115,PHO,,DEN,L 111-113,,28,5,9,.556,3,5,.600,2,4,.500,0,0,,.667,0,1,1,1,3,0,0,0,12,11.7,6.7,8,F-G,bridgmi01
31,Mikal Bridges,2019-12-27,23-119,PHO,@,GSW,L 96-105,,20,2,2,1.000,1,1,1.000,1,1,1.000,1,1,1.000,1.230,2,2,4,2,0,0,0,1,6,8.4,9.5,8,F-G,bridgmi01
32,Mikal Bridges,2019-12-28,23-120,PHO,@,SAC,W 112-110,,25,5,7,.714,4,5,.800,1,2,.500,0,0,,.786,1,1,2,1,2,0,2,3,11,8.6,0.5,-1,F-G,bridgmi01
33,Mikal Bridges,2019-12-30,23-122,PHO,@,POR,W 122-116,,31,5,10,.500,5,9,.556,0,1,.000,3,3,1.000,.574,1,2,3,3,1,1,1,2,13,11.3,-0.4,18,F-G,bridgmi01
34,Mikal Bridges,2020-01-01,23-124,PHO,@,LAL,L 107-117,,25,2,5,.400,2,2,1.000,0,3,.000,0,0,,.400,0,7,7,1,0,1,0,6,4,2.4,-7.4,5,F-G,bridgmi01
35,Mikal Bridges,2020-01-03,23-126,PHO,,NYK,W 120-112,,20,1,3,.333,1,2,.500,0,1,.000,2,2,1.000,.515,0,4,4,0,2,0,1,1,4,4.1,-3.0,10,F-G,bridgmi01
36,Mikal Bridges,2020-01-05,23-128,PHO,,MEM,L 114-121,,31,4,7,.571,3,5,.600,1,2,.500,3,3,1.000,.721,1,4,5,3,3,1,1,3,12,14.2,6.8,-1,F-G,bridgmi01
