Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
67,Trae Young,2023-03-25,24-187,ATL,,IND,W 143-130,*,21,6,11,.545,6,10,.600,0,1,.000,2,2,1.000,.589,1,2,3,5,1,0,3,1,14,11.1,-5.7,-8,G,youngtr01
68,Trae Young,2023-03-26,24-188,ATL,,MEM,L 119-123,*,35,7,14,.500,4,9,.444,3,5,.600,11,12,.917,.726,0,2,2,10,0,0,4,1,28,23.8,8.8,-5,G,youngtr01
69,Trae Young,2023-03-28,24-190,ATL,,CLE,W 120-118,*,36,4,15,.267,2,12,.167,2,3,.667,6,9,.667,.422,1,0,1,10,1,0,6,0,16,8.6,-7.2,-9,G,youngtr01
70,Trae Young,2023-03-31,24-193,ATL,@,BRK,L 107-124,*,32,3,12,.250,3,7,.429,0,5,.000,4,4,1.000,.363,0,0,0,6,0,0,2,0,10,5.0,-11.4,-33,G,youngtr01
71,Trae Young,2023-04-02,24-195,ATL,,DAL,W 132-130 (OT),*,41,8,24,.333,8,19,.421,0,5,.000,8,8,1.000,.436,0,3,3,12,1,0,2,1,24,18.3,-2.1,8,G,youngtr01
72,Trae Young,2023-04-05,24-198,ATL,,WAS,W 134-116,*,39,4,10,.400,3,6,.500,1,4,.250,16,18,.889,.698,0,2,2,16,0,0,4,2,25,25.8,3.3,13,G,youngtr01
73,Trae Young,2023-04-07,24-200,ATL,,PHI,L 131-136 (OT),*,43,7,14,.500,6,8,.750,1,6,.167,12,14,.857,.670,0,3,3,20,4,0,9,0,27,29.1,5.4,10,G,youngtr01
1,Bogdan Bogdanović,2023-10-25,31-068,ATL,@,CHO,L 110-116,,24,3,9,.333,2,4,.500,1,5,.200,0,0,,.389,0,4,4,4,3,0,0,1,7,8.5,3.2,6,G,bogdabo01
2,Bogdan Bogdanović,2023-10-27,31-070,ATL,,NYK,L 120-126,,26,6,11,.545,2,2,1.000,4,9,.444,0,0,,.727,0,1,1,3,1,0,2,3,16,10.9,2.6,0,G,bogdabo01
3,Bogdan Bogdanović,2023-10-29,31-072,ATL,@,MIL,W 127-110,,26,6,10,.600,2,3,.667,4,7,.571,1,1,1.000,.814,0,1,1,6,2,0,2,1,17,16.5,11.5,12,G,bogdabo01
4,Bogdan Bogdanović,2023-10-30,31-073,ATL,,MIN,W 127-113,,20,3,10,.300,1,3,.333,2,7,.286,0,0,,.400,0,1,1,4,1,0,1,1,8,4.9,-6.5,3,G,bogdabo01
5,Bogdan Bogdanović,2023-11-01,31-075,ATL,,WAS,W 130-121,,23,4,10,.400,3,5,.600,1,5,.200,3,3,1.000,.530,0,3,3,1,1,1,1,2,12,8.1,-2.7,8,G,bogdabo01
6,Bogdan Bogdanović,2023-11-04,31-078,ATL,@,NOP,W 123-105,,21,4,14,.286,2,4,.500,2,10,.200,0,0,,.357,3,2,5,2,1,2,0,1,10,7.9,1.8,7,G,bogdabo01
7,Bogdan Bogdanović,2023-11-06,31-080,ATL,@,OKC,L 117-126,,27,7,14,.500,4,6,.667,3,8,.375,0,0,,.607,0,2,2,3,2,0,0,1,17,14.3,9.0,3,G,bogdabo01
8,Bogdan Bogdanović,2023-11-09,31-083,ATL,@,ORL,W 120-119,,29,6,11,.545,3,5,.600,3,6,.500,0,0,,.682,0,4,4,3,3,0,1,3,15,13.8,5.7,-4,G,bogdabo01
9,Bogdan Bogdanović,2023-11-11,31-085,ATL,,MIA,L 109-117,,29,5,13,.385,0,1,.000,5,12,.417,0,0,,.577,0,3,3,1,0,0,2,4,15,5.9,-4.6,-3,G,bogdabo01
10,Bogdan Bogdanović,2023-11-14,31-088,ATL,@,DET,W 126-120,*,34,7,17,.412,4,6,.667,3,11,.273,0,0,,.500,0,3,3,3,0,1,3,0,17,8.6,-9.0,5,G,bogdabo01
11,Bogdan Bogdanović,2023-11-15,31-089,ATL,,NYK,L 114-116,,29,8,15,.533,4,4,1.000,4,11,.364,8,8,1.000,.756,1,2,3,3,2,1,1,4,28,24.2,12.8,11,G,bogdabo01
12,Bogdan Bogdanović,2023-11-17,31-091,ATL,,PHI,L 116-126,,24,4,12,.333,1,4,.250,3,8,.375,2,3,.667,.488,0,2,2,3,3,0,3,3,13,7.3,-0.2,-14,G,bogdabo01
13,Bogdan Bogdanović,2023-11-21,31-095,ATL,,IND,L 152-157,,26,10,15,.667,8,10,.800,2,5,.400,4,4,1.000,.776,0,2,2,0,0,0,0,4,26,18.5,-0.7,-2,G,bogdabo01
14,Bogdan Bogdanović,2023-11-22,31-096,ATL,,BRK,W 147-145 (OT),,26,5,15,.333,2,4,.500,3,11,.273,1,1,1.000,.453,1,3,4,3,1,1,1,4,14,8.3,-3.6,17,G,bogdabo01
15,Bogdan Bogdanović,2023-11-25,31-099,ATL,@,WAS,W 136-108,,21,6,9,.667,3,6,.500,3,3,1.000,0,1,.000,.794,0,3,3,1,1,0,2,3,15,10.1,1.2,13,G,bogdabo01
16,Bogdan Bogdanović,2023-11-26,31-100,ATL,@,BOS,L 103-113,,32,8,12,.667,1,2,.500,7,10,.700,0,0,,.958,1,6,7,0,1,0,4,3,23,16.1,10.1,-1,G,bogdabo01
17,Bogdan Bogdanović,2023-11-28,31-102,ATL,@,CLE,L 105-128,,31,6,16,.375,2,6,.333,4,10,.400,2,2,1.000,.533,1,5,6,1,2,0,1,2,18,12.3,2.2,-3,G,bogdabo01
18,Bogdan Bogdanović,2023-11-30,31-104,ATL,@,SAS,W 137-135,,32,5,10,.500,3,6,.500,2,4,.500,2,2,1.000,.643,0,2,2,3,2,0,1,4,14,11.1,-2.4,12,G,bogdabo01
19,Bogdan Bogdanović,2023-12-02,31-106,ATL,@,MIL,L 121-132,,25,6,18,.333,4,11,.364,2,7,.286,0,0,,.389,0,3,3,0,2,1,0,2,14,6.6,-7.1,-7,G,bogdabo01
