Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
56,Kevin Durant,2024-03-07,35-160,PHO,,TOR,W 120-113,*,35,11,19,.579,9,14,.643,2,5,.400,11,12,.917,.721,0,3,3,1,1,0,4,1,35,23.9,1.0,8,F-G,duranke01
57,Kevin Durant,2024-03-09,35-162,PHO,,BOS,L 107-117,*,37,18,26,.692,14,19,.737,4,7,.571,5,7,.714,.774,1,9,10,6,1,0,6,2,45,35.0,18.8,-1,F-G,duranke01
58,Kevin Durant,2024-03-11,35-164,PHO,@,CLE,W 117-111,*,39,14,26,.538,9,16,.563,5,10,.500,4,5,.800,.656,0,8,8,6,1,0,3,2,37,27.8,8.3,13,F-G,duranke01
59,Kevin Durant,2024-03-14,35-167,PHO,@,BOS,L 112-127,*,34,9,19,.474,8,16,.500,1,3,.333,1,2,.500,.503,0,3,3,1,0,1,3,1,20,8.8,-6.8,-17,F-G,duranke01
60,Kevin Durant,2024-03-15,35-168,PHO,@,CHO,W 107-96,*,38,5,15,.333,4,9,.444,1,6,.167,2,2,1.000,.409,0,8,8,5,1,0,3,1,13,8.0,-5.4,-2,F-G,duranke01
61,Kevin Durant,2024-03-17,35-170,PHO,@,MIL,L 129-140,*,41,4,10,.400,3,7,.429,1,3,.333,2,2,1.000,.506,1,8,9,4,3,2,1,3,11,13.7,-4.3,-11,F-G,duranke01
62,Kevin Durant,2024-03-20,35-173,PHO,,PHI,W 115-102,*,36,10,18,.556,8,12,.667,2,6,.333,0,0,,.611,0,8,8,4,0,3,4,1,22,16.3,1.0,1,F-G,duranke01
63,Kevin Durant,2024-03-21,35-174,PHO,,ATL,W 128-115,*,37,5,15,.333,3,7,.429,2,8,.250,7,7,1.000,.525,1,3,4,2,0,3,5,1,19,10.2,-10.9,0,F-G,duranke01
64,Kevin Durant,2024-03-23,35-176,PHO,@,SAS,W 131-106,*,31,12,16,.750,11,14,.786,1,2,.500,0,0,,.781,0,4,4,4,3,0,0,0,25,25.6,11.9,31,F-G,duranke01
65,Kevin Durant,2024-03-25,35-178,PHO,@,SAS,L 102-104,*,36,12,17,.706,8,11,.727,4,6,.667,1,2,.500,.811,0,8,8,6,1,0,3,2,29,25.3,11.2,5,F-G,duranke01
66,Kevin Durant,2024-03-27,35-180,PHO,@,DEN,W 104-97,*,38,12,20,.600,9,16,.563,3,4,.750,3,3,1.000,.704,2,11,13,3,0,5,8,1,30,22.7,7.8,11,F-G,duranke01
67,Kevin Durant,2024-03-29,35-182,PHO,@,OKC,L 103-128,*,31,10,17,.588,6,10,.600,4,7,.571,2,3,.667,.710,0,6,6,1,1,1,3,2,26,18.1,5.2,-15,F-G,duranke01
68,Kevin Durant,2024-04-01,35-185,PHO,@,NOP,W 124-111,*,41,7,19,.368,4,8,.500,3,11,.273,3,3,1.000,.492,1,6,7,3,2,0,3,2,20,12.3,-5.1,13,F-G,duranke01
69,Kevin Durant,2024-04-03,35-187,PHO,,CLE,W 122-101,*,36,13,23,.565,10,16,.625,3,7,.429,3,4,.750,.646,0,6,6,7,1,0,4,2,32,23.6,5.8,11,F-G,duranke01
70,Kevin Durant,2024-04-05,35-189,PHO,,MIN,W 97-87,*,35,9,14,.643,8,10,.800,1,4,.250,3,3,1.000,.718,1,5,6,6,1,0,1,4,22,20.6,10.8,22,F-G,duranke01
71,Kevin Durant,2024-04-07,35-191,PHO,,NOP,L 105-113,*,38,8,22,.364,5,14,.357,3,8,.375,4,4,1.000,.484,0,4,4,6,0,0,0,1,23,15.8,0.5,-12,F-G,duranke01
