Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
14,P.J. Tucker,2019-11-18,34-197,HOU,,POR,W 132-108,*,31,5,7,.714,2,3,.667,3,4,.750,0,0,,.929,1,1,2,1,0,1,1,2,13,10.7,3.7,24,F,tuckepj01
15,P.J. Tucker,2019-11-20,34-199,HOU,@,DEN,L 95-105,*,31,2,5,.400,1,2,.500,1,3,.333,0,0,,.500,0,1,1,0,1,0,1,3,5,1.4,-5.4,-17,F,tuckepj01
16,P.J. Tucker,2019-11-22,34-201,HOU,@,LAC,L 119-122,*,37,3,7,.429,2,3,.667,1,4,.250,1,2,.500,.508,1,3,4,2,3,0,0,5,8,7.9,0.6,7,F,tuckepj01
17,P.J. Tucker,2019-11-24,34-203,HOU,,DAL,L 123-137,*,36,7,10,.700,5,5,1.000,2,5,.400,0,0,,.800,1,4,5,2,2,1,0,2,16,17.0,7.7,-9,F,tuckepj01
18,P.J. Tucker,2019-11-27,34-206,HOU,,MIA,W 117-108,*,37,3,6,.500,2,4,.500,1,2,.500,0,0,,.583,1,6,7,1,4,0,0,2,7,10.4,3.3,11,F,tuckepj01
19,P.J. Tucker,2019-11-30,34-209,HOU,,ATL,W 158-111,*,30,2,3,.667,0,0,,2,3,.667,4,4,1.000,1.050,3,4,7,3,0,0,2,2,10,11.3,3.8,39,F,tuckepj01
20,P.J. Tucker,2019-12-03,34-212,HOU,@,SAS,L 133-135 (2OT),*,52,4,8,.500,2,3,.667,2,5,.400,0,0,,.625,2,7,9,2,2,2,1,5,10,11.3,0.2,11,F,tuckepj01
21,P.J. Tucker,2019-12-05,34-214,HOU,@,TOR,W 119-109,*,39,6,12,.500,1,2,.500,5,10,.500,1,2,.500,.699,3,8,11,2,1,0,1,5,18,15.5,5.9,8,F,tuckepj01
22,P.J. Tucker,2019-12-07,34-216,HOU,,PHO,W 115-109,*,39,1,6,.167,1,2,.500,0,4,.000,0,0,,.167,0,9,9,1,0,1,2,5,2,-1.7,-10.0,4,F,tuckepj01
23,P.J. Tucker,2019-12-09,34-218,HOU,,SAC,L 118-119,*,35,4,10,.400,2,3,.667,2,7,.286,0,0,,.500,3,16,19,1,0,0,1,3,10,10.0,-2.6,-3,F,tuckepj01
24,P.J. Tucker,2019-12-11,34-220,HOU,@,CLE,W 116-110,*,35,2,8,.250,0,3,.000,2,5,.400,2,2,1.000,.450,2,3,5,1,2,0,3,4,8,3.6,-8.9,2,F,tuckepj01
25,P.J. Tucker,2019-12-13,34-222,HOU,@,ORL,W 130-107,*,35,4,6,.667,1,1,1.000,3,5,.600,1,2,.500,.872,0,11,11,1,2,0,2,3,12,11.8,2.9,28,F,tuckepj01
26,P.J. Tucker,2019-12-14,34-223,HOU,,DET,L 107-115,*,41,1,8,.125,0,1,.000,1,7,.143,0,0,,.188,1,3,4,3,1,0,2,2,3,-0.3,-10.0,-18,F,tuckepj01
27,P.J. Tucker,2019-12-16,34-225,HOU,,SAS,W 109-107,*,38,3,6,.500,1,1,1.000,2,5,.400,1,2,.500,.654,2,9,11,0,2,0,1,4,9,9.1,-1.0,7,F,tuckepj01
28,P.J. Tucker,2019-12-19,34-228,HOU,@,LAC,W 122-117,*,37,3,8,.375,2,3,.667,1,5,.200,3,4,.750,.512,3,9,12,1,1,2,0,5,10,11.1,1.6,-4,F,tuckepj01
29,P.J. Tucker,2019-12-21,34-230,HOU,@,PHO,W 139-125,*,33,3,4,.750,1,1,1.000,2,3,.667,0,0,,1.000,0,3,3,0,0,0,0,3,8,6.1,-1.8,5,F,tuckepj01
30,P.J. Tucker,2019-12-23,34-232,HOU,@,SAC,W 113-104,*,40,2,6,.333,1,2,.500,1,4,.250,0,0,,.417,3,7,10,4,3,0,0,2,5,10.8,4.0,18,F,tuckepj01
31,P.J. Tucker,2019-12-25,34-234,HOU,@,GSW,L 104-116,*,38,3,6,.500,2,2,1.000,1,4,.250,0,0,,.583,1,7,8,2,0,0,2,4,7,4.6,-5.9,-10,F,tuckepj01
32,P.J. Tucker,2019-12-28,34-237,HOU,,BRK,W 108-98,*,37,2,7,.286,2,2,1.000,0,5,.000,0,0,,.286,3,4,7,0,0,0,3,3,4,-1.0,-11.0,1,F,tuckepj01
33,P.J. Tucker,2019-12-29,34-238,HOU,@,NOP,L 112-127,*,33,4,7,.571,4,5,.800,0,2,.000,0,0,,.571,2,4,6,2,0,0,0,2,8,7.9,-5.1,-27,F,tuckepj01
34,P.J. Tucker,2019-12-31,34-240,HOU,,DEN,W 130-104,*,34,0,1,.000,0,0,,0,1,.000,0,0,,.000,3,5,8,2,0,1,0,1,0,4.6,1.2,11,F,tuckepj01
35,P.J. Tucker,2020-01-03,34-243,HOU,,PHI,W 118-108,*,37,0,1,.000,0,0,,0,1,.000,0,0,,.000,1,4,5,0,0,1,0,3,0,0.7,-4.5,11,F,tuckepj01
36,P.J. Tucker,2020-01-08,34-248,HOU,@,ATL,W 122-115,*,34,3,7,.429,3,4,.750,0,3,.000,2,2,1.000,.508,3,14,17,2,2,1,1,3,8,12.5,1.3,18,F,tuckepj01
37,P.J. Tucker,2020-01-09,34-249,HOU,@,OKC,L 92-113,*,32,1,5,.200,0,1,.000,1,4,.250,0,0,,.300,0,6,6,2,0,0,3,3,3,-1.1,-9.8,-30,F,tuckepj01
38,P.J. Tucker,2020-01-11,34-251,HOU,,MIN,W 139-109,*,2,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,-1.4,1,F,tuckepj01
39,P.J. Tucker,2020-01-14,34-254,HOU,@,MEM,L 110-121,*,38,0,1,.000,0,1,.000,0,0,,0,0,,.000,1,6,7,3,1,0,3,5,0,-0.1,-7.0,-4,F,tuckepj01
40,P.J. Tucker,2020-01-15,34-255,HOU,,POR,L 107-117,*,30,1,3,.333,0,0,,1,3,.333,0,0,,.500,1,3,4,1,1,0,3,5,3,-0.4,-9.3,-7,F,tuckepj01
41,P.J. Tucker,2020-01-18,34-258,HOU,,LAL,L 115-124,*,35,2,8,.250,0,3,.000,2,5,.400,0,0,,.375,3,5,8,1,0,0,2,3,6,2.3,-6.4,-7,F,tuckepj01
42,P.J. Tucker,2020-01-20,34-260,HOU,,OKC,L 107-112,*,41,1,4,.250,0,0,,1,4,.250,2,2,1.000,.512,2,1,3,1,1,0,2,5,5,2.0,-6.7,-1,F,tuckepj01
43,P.J. Tucker,2020-01-22,34-262,HOU,,DEN,W 121-105,*,31,3,9,.333,1,3,.333,2,6,.333,0,0,,.444,3,6,9,4,1,0,0,4,8,9.0,-0.1,13,F,tuckepj01
44,P.J. Tucker,2020-01-24,34-264,HOU,@,MIN,W 131-124,*,36,0,2,.000,0,0,,0,2,.000,2,2,1.000,.347,0,3,3,5,4,0,0,5,2,7.0,0.7,1,F,tuckepj01
45,P.J. Tucker,2020-01-26,34-266,HOU,@,DEN,L 110-117,*,38,1,3,.333,0,1,.000,1,2,.500,2,2,1.000,.644,3,5,8,2,2,2,1,3,5,9.5,1.5,6,F,tuckepj01
